,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Percantage of vaccinated ppl
23138,Pakistan,PAK,8/2/2022,190064703,112635918,87945007,38,227724796,49.46142009,38.61898596
23139,Pakistan,PAK,9/2/2022,192248104,113907970,88868554,37,227724796,50.02001187,39.02453995
23140,Pakistan,PAK,10/2/2022,194492475,115238268,89853639,48,227724796,50.60418102,39.45711691
23141,Pakistan,PAK,13/2/2022,200887927,119150808,92565125,44,227724796,52.32228115,40.64780236
23142,Pakistan,PAK,14/2/2022,203227145,120645745,93542689,41,227724796,52.97874765,41.07707665
23143,Pakistan,PAK,16/2/2022,205527345,122046024,94523444,27,227724796,53.59364731,41.50775219
23144,Pakistan,PAK,21/2/2022,209438557,124309711,96218183,33,227724796,54.58769233,42.25195705
23145,Pakistan,PAK,28/2/2022,214661126,126722806,98809724,20,227724796,55.64734637,43.38997146
23146,Pakistan,PAK,1/3/2022,215117064,126951209,99049978,5,227724796,55.74764419,43.49547337
23147,Pakistan,PAK,2/3/2022,215539999,127117340,99292129,18,227724796,55.82059672,43.6018083
23148,Pakistan,PAK,5/3/2022,216932641,127532069,100163961,11,227724796,56.00271522,43.98465286
23149,Pakistan,PAK,7/3/2022,217444622,127697360,100463513,7,227724796,56.07529889,44.11619409
23150,Pakistan,PAK,8/3/2022,218051079,127811729,100912956,7,227724796,56.12552135,44.31355644
23151,Pakistan,PAK,9/3/2022,218689769,127942647,101379429,9,227724796,56.18301092,44.51839711
23152,Pakistan,PAK,10/3/2022,219368557,128074138,101881176,6,227724796,56.24075211,44.73872753
23153,"occupied Palestinian territory, including east Jerusalem",PSE,30/3/2021,81942,73964,7978,18,5293440,1.397276629,0.150714847
23154,"occupied Palestinian territory, including east Jerusalem",PSE,31/3/2021,87066,78379,8687,16,5293440,1.480681749,0.164108784
23155,"occupied Palestinian territory, including east Jerusalem",PSE,1/4/2021,93217,83822,9395,13,5293440,1.583507133,0.177483829
23156,"occupied Palestinian territory, including east Jerusalem",PSE,3/4/2021,100386,90204,10182,16,5293440,1.704071454,0.192351288
23157,"occupied Palestinian territory, including east Jerusalem",PSE,4/4/2021,102755,91626,11129,24,5293440,1.730934893,0.210241355
23158,"occupied Palestinian territory, including east Jerusalem",PSE,5/4/2021,111880,100552,11328,25,5293440,1.899558699,0.214000725
23159,"occupied Palestinian territory, including east Jerusalem",PSE,6/4/2021,121326,109894,11432,10,5293440,2.076041289,0.215965421
23160,"occupied Palestinian territory, including east Jerusalem",PSE,7/4/2021,132392,120772,11620,21,5293440,2.281540926,0.219516987
23161,"occupied Palestinian territory, including east Jerusalem",PSE,8/4/2021,143142,131394,11748,18,5293440,2.482204389,0.221935074
23162,"occupied Palestinian territory, including east Jerusalem",PSE,9/4/2021,152503,140032,12471,28,5293440,2.645387498,0.235593489
23163,"occupied Palestinian territory, including east Jerusalem",PSE,10/4/2021,152952,140481,12471,33,5293440,2.653869695,0.235593489
23164,"occupied Palestinian territory, including east Jerusalem",PSE,11/4/2021,154099,140932,13167,26,5293440,2.662389675,0.248741839
23165,"occupied Palestinian territory, including east Jerusalem",PSE,12/4/2021,161660,146986,14674,22,5293440,2.776757647,0.277211039
23166,"occupied Palestinian territory, including east Jerusalem",PSE,13/4/2021,168682,151022,17660,26,5293440,2.853002962,0.333620481
23167,"occupied Palestinian territory, including east Jerusalem",PSE,14/4/2021,173851,153911,19940,18,5293440,2.907579948,0.376692661
23168,"occupied Palestinian territory, including east Jerusalem",PSE,15/4/2021,177865,156446,21419,22,5293440,2.955469411,0.404632904
23169,"occupied Palestinian territory, including east Jerusalem",PSE,16/4/2021,182867,159754,23113,14,5293440,3.017961855,0.436634778
23170,"occupied Palestinian territory, including east Jerusalem",PSE,17/4/2021,182867,159754,23113,19,5293440,3.017961855,0.436634778
23171,"occupied Palestinian territory, including east Jerusalem",PSE,18/4/2021,183606,159976,23630,28,5293440,3.022155725,0.446401584
23172,"occupied Palestinian territory, including east Jerusalem",PSE,19/4/2021,192315,166849,25466,34,5293440,3.151995678,0.481086023
23173,"occupied Palestinian territory, including east Jerusalem",PSE,21/4/2021,202279,167549,34730,31,5293440,3.165219593,0.656095091
23174,"occupied Palestinian territory, including east Jerusalem",PSE,22/4/2021,206354,167711,38643,18,5293440,3.168279984,0.730016775
23175,"occupied Palestinian territory, including east Jerusalem",PSE,23/4/2021,213238,169856,43382,19,5293440,3.208801838,0.819542679
23176,"occupied Palestinian territory, including east Jerusalem",PSE,24/4/2021,213493,169960,43533,23,5293440,3.210766534,0.822395267
23177,"occupied Palestinian territory, including east Jerusalem",PSE,5/5/2021,453523,261322,192201,13,5293440,4.936714122,3.630928092
23178,"occupied Palestinian territory, including east Jerusalem",PSE,12/5/2021,466723,271530,195193,15,5293440,5.129556583,3.687450883
23179,"occupied Palestinian territory, including east Jerusalem",PSE,14/5/2021,466814,271607,195207,0,5293440,5.131011214,3.687715361
23180,"occupied Palestinian territory, including east Jerusalem",PSE,16/5/2021,467133,271828,195305,8,5293440,5.135186193,3.689566709
23181,"occupied Palestinian territory, including east Jerusalem",PSE,17/5/2021,469113,273438,195675,5,5293440,5.165601197,3.696556493
23182,"occupied Palestinian territory, including east Jerusalem",PSE,18/5/2021,471417,275305,196112,9,5293440,5.200871267,3.704811994
23183,"occupied Palestinian territory, including east Jerusalem",PSE,19/5/2021,472617,276464,196153,6,5293440,5.222766292,3.705586537
23184,"occupied Palestinian territory, including east Jerusalem",PSE,20/5/2021,475965,279505,196460,5,5293440,5.280214756,3.711386169
23185,"occupied Palestinian territory, including east Jerusalem",PSE,26/5/2021,489698,293238,196460,10,5293440,5.539649075,3.711386169
23186,"occupied Palestinian territory, including east Jerusalem",PSE,27/5/2021,508046,296172,211874,3,5293440,5.59507617,4.002576774
23187,"occupied Palestinian territory, including east Jerusalem",PSE,29/5/2021,522096,304889,217207,2,5293440,5.759751693,4.103324114
23188,"occupied Palestinian territory, including east Jerusalem",PSE,31/5/2021,540908,318134,222774,3,5293440,6.009967054,4.20849202
23189,"occupied Palestinian territory, including east Jerusalem",PSE,1/6/2021,556060,330154,225906,2,5293440,6.237040563,4.267659594
23190,"occupied Palestinian territory, including east Jerusalem",PSE,2/6/2021,572343,344260,228083,6,5293440,6.50352134,4.308785969
23191,"occupied Palestinian territory, including east Jerusalem",PSE,3/6/2021,590487,359349,231138,4,5293440,6.788572271,4.366498912
23192,"occupied Palestinian territory, including east Jerusalem",PSE,27/10/2021,2792419,1499846,1292573,7,5293440,28.3340512,24.41839333
23193,"occupied Palestinian territory, including east Jerusalem",PSE,10/11/2021,2944638,1876152,1321529,2,5293440,35.44296337,24.96541002
23194,"occupied Palestinian territory, including east Jerusalem",PSE,15/11/2021,2974583,1886212,1339710,3,5293440,35.63300991,25.30887287
23195,"occupied Palestinian territory, including east Jerusalem",PSE,22/11/2021,3024477,1910794,1365858,5,5293440,36.09739602,25.80284276
23196,"occupied Palestinian territory, including east Jerusalem",PSE,6/3/2022,3609984,1979151,1716216,7,5293440,37.38874909,32.42156329
23197,"occupied Palestinian territory, including east Jerusalem",PSE,17/3/2022,3677892,1991893,1747035,6,5293440,37.62946213,33.00377448
23198,"occupied Palestinian territory, including east Jerusalem",PSE,24/3/2022,3694897,1995873,1756319,8,5293440,37.70464953,33.17916138
23199,Panama,PAN,18/2/2021,30776,28549,2227,13,4420589,0.645818917,0.050377902
23200,Panama,PAN,19/2/2021,40830,38262,2568,17,4420589,0.865540768,0.058091806
23201,Panama,PAN,20/2/2021,45535,42867,2668,22,4420589,0.969712407,0.060353948
23202,Panama,PAN,21/2/2021,47848,45014,2834,17,4420589,1.018280596,0.064109104
23203,Panama,PAN,22/2/2021,61168,57896,3272,16,4420589,1.309689727,0.074017286
23204,Panama,PAN,23/2/2021,64636,61104,3534,15,4420589,1.382259242,0.079944098
23205,Panama,PAN,24/2/2021,79989,74711,5278,14,4420589,1.690068903,0.119395854
23206,Panama,PAN,25/2/2021,89419,83733,5686,16,4420589,1.894159353,0.128625394
23207,Panama,PAN,26/2/2021,106667,100819,5848,17,4420589,2.280668933,0.132290064
23208,Panama,PAN,27/2/2021,114529,108675,5854,21,4420589,2.458382808,0.132425792
23209,Panama,PAN,28/2/2021,119176,113320,5856,10,4420589,2.563459304,0.132471035
23210,Panama,PAN,1/3/2021,122189,116326,5863,11,4420589,2.631459292,0.132629385
23211,Panama,PAN,2/3/2021,132610,126732,5878,14,4420589,2.866857788,0.132968706
23212,Panama,PAN,3/3/2021,136343,130462,5881,13,4420589,2.951235684,0.13303657
23213,Panama,PAN,4/3/2021,150411,144529,5882,13,4420589,3.269451198,0.133059192
23214,Panama,PAN,5/3/2021,166931,161039,5892,13,4420589,3.64293084,0.133285406
23215,Panama,PAN,6/3/2021,194715,191140,5892,11,4420589,4.323858201,0.133285406
23216,Panama,PAN,7/3/2021,208415,202522,5893,12,4420589,4.581335202,0.133308028
23217,Panama,PAN,8/3/2021,211751,205850,5901,3,4420589,4.656619288,0.133488999
23218,Panama,PAN,9/3/2021,214492,208590,5902,13,4420589,4.718601978,0.13351162
23219,Panama,PAN,10/3/2021,224765,218861,5904,11,4420589,4.950946582,0.133556863
23220,Panama,PAN,11/3/2021,233365,227461,5904,10,4420589,5.145490793,0.133556863
23221,Panama,PAN,18/3/2021,287086,235570,51516,4,4420589,5.328927887,1.165365068
23222,Panama,PAN,25/3/2021,329822,238228,91594,8,4420589,5.389055621,2.071986335
23223,Panama,PAN,26/3/2021,342716,243926,98790,5,4420589,5.517952472,2.234770072
23224,Panama,PAN,4/4/2021,357431,247327,110104,7,4420589,5.594887921,2.490708817
23225,Panama,PAN,11/4/2021,457124,273120,184004,4,4420589,6.178362205,4.162431748
23226,Panama,PAN,18/4/2021,551046,337116,213930,2,4420589,7.626042593,4.83940036
23227,Panama,PAN,25/4/2021,591802,367920,223882,2,4420589,8.322872812,5.064528731
23228,Panama,PAN,2/5/2021,660961,430671,230290,5,4420589,9.742389532,5.20948679
23229,Panama,PAN,9/5/2021,731666,467692,263974,3,4420589,10.57985712,5.971466698
23230,Panama,PAN,16/5/2021,787434,480975,306459,4,4420589,10.88033744,6.932537723
23231,Panama,PAN,23/5/2021,882282,545595,336687,7,4420589,12.34213359,7.616338004
23232,Panama,PAN,30/5/2021,959588,611280,348308,4,4420589,13.82802156,7.879221525
23233,Panama,PAN,6/6/2021,1055623,668382,387241,1,4420589,15.11974988,8.759941266
23234,Panama,PAN,13/6/2021,1189620,768029,421591,8,4420589,17.37390651,9.53698704
23235,Panama,PAN,27/6/2021,1435876,924456,511420,5,4420589,20.91250736,11.56904657
23236,Panama,PAN,4/7/2021,1537469,982065,555404,8,4420589,22.21570474,12.5640271
23237,Panama,PAN,11/7/2021,1647147,1050609,596538,10,4420589,23.76626735,13.49453659
23238,Panama,PAN,25/7/2021,1983864,1305681,678183,13,4420589,29.53635816,15.34146242
23239,Panama,PAN,1/8/2021,2311172,1543487,767685,10,4420589,34.91586755,17.36612474
23240,Panama,PAN,8/8/2021,2797947,2011051,786896,10,4420589,45.49282912,17.80070484
23241,Panama,PAN,15/8/2021,3187124,2357733,829391,7,4420589,53.33526822,18.76200208
23242,Panama,PAN,22/8/2021,3644906,2636525,1008381,8,4420589,59.64193912,22.81101003
23243,Panama,PAN,29/8/2021,4124375,2733279,1391096,8,4420589,61.83065198,31.46856675
23244,Panama,PAN,5/9/2021,4626623,2786251,1840372,4,4420589,63.02895383,41.63182779
23245,Panama,PAN,12/9/2021,5017746,2869828,2147918,10,4420589,64.91958425,48.588955
23246,Panama,PAN,19/9/2021,5252959,2907280,2345679,3,4420589,65.76680166,53.06258962
23247,Panama,PAN,26/9/2021,5367816,2939999,2427817,5,4420589,66.5069519,54.92066781
23248,Panama,PAN,3/10/2021,5501067,2975514,2523880,2,4420589,67.31035163,57.09374927
23249,Panama,PAN,10/10/2021,5597294,3004816,2588582,1,4420589,67.97320448,58.55740038
23250,Panama,PAN,17/10/2021,5630863,3015469,2610560,4,4420589,68.21419046,59.05457395
23251,Panama,PAN,24/10/2021,5741258,3029679,2649359,3,4420589,68.53564084,59.93226242
23252,Panama,PAN,31/10/2021,5797679,3037711,2667214,1,4420589,68.71733608,60.33616787
23253,Panama,PAN,14/11/2021,5866011,3045802,2701735,3,4420589,68.90036599,61.11708191
23254,Panama,PAN,21/11/2021,5944438,3068531,2728658,0,4420589,69.41452824,61.7261184
23255,Panama,PAN,28/11/2021,5985389,3087258,2736459,0,4420589,69.83815958,61.90258809
23256,Panama,PAN,5/12/2021,6049840,3097385,2756457,1,4420589,70.06724669,62.35497125
23257,Panama,PAN,12/12/2021,6089201,3103139,2769469,0,4420589,70.19741035,62.64932117
23258,Panama,PAN,19/12/2021,6156520,3114713,2792463,1,4420589,70.45923066,63.16947809
23259,Panama,PAN,26/12/2021,6193744,3120802,2804103,3,4420589,70.59697248,63.43279142
23260,Panama,PAN,2/1/2022,6245648,3123296,2809036,1,4420589,70.65339031,63.54438289
23261,Panama,PAN,9/1/2022,6410766,3129595,2820976,4,4420589,70.79588263,63.81448264
23262,Panama,PAN,16/1/2022,6558918,3139649,2829281,14,4420589,71.02331839,64.00235353
23263,Panama,PAN,23/1/2022,6861327,3183137,2845191,9,4420589,72.00707869,64.36226032
23264,Panama,PAN,30/1/2022,7040071,3207514,2855480,24,4420589,72.55852105,64.59501211
23265,Panama,PAN,6/2/2022,7210528,3246200,2883404,25,4420589,73.4336533,65.22669264
23266,Panama,PAN,13/2/2022,7326028,3269553,2891293,17,4420589,73.96193132,65.40515302
23267,Panama,PAN,20/2/2022,7471181,3309691,2919200,7,4420589,74.86990987,66.03644899
23268,Panama,PAN,27/2/2022,7544898,3331140,2923513,5,4420589,75.35511671,66.13401517
23269,Panama,PAN,6/3/2022,7636945,3357826,2939118,5,4420589,75.95879192,66.48702243
23270,Panama,PAN,10/3/2022,7731977,3384833,2964968,4,4420589,76.5697286,67.07178614
23271,Panama,PAN,11/3/2022,7737902,3386244,2966931,3,4420589,76.60164743,67.11619198
23272,Panama,PAN,16/3/2022,7775051,3395412,2979743,3,4420589,76.80904061,67.40601761
23273,Panama,PAN,18/3/2022,7789018,3401715,2984157,3,4420589,76.95162341,67.50586856
23274,Panama,PAN,23/3/2022,7869265,3429338,3011586,3,4420589,77.5764949,68.12635149
23275,Panama,PAN,25/3/2022,7889044,3434847,3017898,0,4420589,77.7011163,68.26913789
23276,Papua New Guinea,PNG,27/7/2021,83123,74771,8352,0,9220306,0.810938379,0.090582677
23277,Papua New Guinea,PNG,2/8/2021,100409,83122,17287,0,9220306,0.90151021,0.187488355
23278,Papua New Guinea,PNG,16/8/2021,113052,91962,21090,0,9220306,0.997385553,0.228734274
23279,Papua New Guinea,PNG,31/8/2021,127334,98373,28961,0,9220306,1.066916868,0.314100204
23280,Papua New Guinea,PNG,7/9/2021,134444,102739,31705,2,9220306,1.114268876,0.343860605
23281,Papua New Guinea,PNG,14/9/2021,154710,114419,40291,8,9220306,1.240945799,0.436981159
23282,Papua New Guinea,PNG,28/9/2021,165070,119996,45074,1,9220306,1.301431861,0.488855793
23283,Papua New Guinea,PNG,5/10/2021,194962,133741,61221,0,9220306,1.450505005,0.663980133
23284,Papua New Guinea,PNG,25/10/2021,290513,183856,106657,0,9220306,1.994033604,1.156762042
23285,Papua New Guinea,PNG,22/11/2021,435991,254708,181283,43,9220306,2.76246797,1.966127805
23286,Papua New Guinea,PNG,30/11/2021,467166,269366,197800,1,9220306,2.921443171,2.145265027
23287,Papua New Guinea,PNG,13/12/2021,498598,282571,216027,0,9220306,3.064659676,2.342948271
23288,Papua New Guinea,PNG,20/12/2021,504018,283915,220103,0,9220306,3.079236199,2.387155047
23289,Papua New Guinea,PNG,4/1/2022,510910,286837,224073,0,9220306,3.110927121,2.430212186
23290,Papua New Guinea,PNG,11/1/2022,515459,288879,226580,4,9220306,3.133073891,2.457402173
23291,Papua New Guinea,PNG,18/1/2022,516457,289244,227213,0,9220306,3.137032545,2.464267455
23292,Papua New Guinea,PNG,24/1/2022,521934,291678,230256,0,9220306,3.163430802,2.497270698
23293,Papua New Guinea,PNG,31/1/2022,522939,292091,230848,0,9220306,3.167910046,2.503691309
23294,Papua New Guinea,PNG,7/2/2022,530320,295610,234710,0,9220306,3.206075807,2.545577121
23295,Papua New Guinea,PNG,14/2/2022,534612,297688,236924,0,9220306,3.22861302,2.569589339
23296,Papua New Guinea,PNG,21/2/2022,542857,301838,241019,0,9220306,3.273622372,2.614002182
23297,Papua New Guinea,PNG,28/2/2022,547855,304082,243773,0,9220306,3.297959959,2.643871039
23298,Papua New Guinea,PNG,7/3/2022,560915,310659,250256,0,9220306,3.369291648,2.714183239
23299,Papua New Guinea,PNG,14/3/2022,561863,311111,250752,0,9220306,3.374193872,2.71956267
23300,Papua New Guinea,PNG,28/3/2022,574716,317150,257566,0,9220306,3.439690613,2.793464772
23301,Paraguay,PRY,2/3/2021,1634,1633,1,14,7270717,0.022459958,1.37538E-05
23302,Paraguay,PRY,3/3/2021,1702,1699,3,17,7270717,0.023367709,4.12614E-05
23303,Paraguay,PRY,4/3/2021,1733,1730,3,20,7270717,0.023794077,4.12614E-05
23304,Paraguay,PRY,5/3/2021,1783,1780,3,21,7270717,0.024481767,4.12614E-05
23305,Paraguay,PRY,6/3/2021,1784,1781,3,17,7270717,0.024495521,4.12614E-05
23306,Paraguay,PRY,8/3/2021,1884,1881,3,16,7270717,0.025870901,4.12614E-05
23307,Paraguay,PRY,9/3/2021,1934,1931,3,24,7270717,0.026558591,4.12614E-05
23308,Paraguay,PRY,10/3/2021,2895,2892,3,25,7270717,0.039775995,4.12614E-05
23309,Paraguay,PRY,11/3/2021,4726,4723,3,17,7270717,0.064959206,4.12614E-05
23310,Paraguay,PRY,12/3/2021,7864,7861,3,27,7270717,0.108118635,4.12614E-05
23311,Paraguay,PRY,13/3/2021,9932,9929,3,24,7270717,0.136561497,4.12614E-05
23312,Paraguay,PRY,14/3/2021,11667,11664,3,25,7270717,0.160424343,4.12614E-05
23313,Paraguay,PRY,15/3/2021,12103,11950,153,20,7270717,0.164357931,0.002104332
23314,Paraguay,PRY,16/3/2021,13129,12631,498,20,7270717,0.17372427,0.006849393
23315,Paraguay,PRY,17/3/2021,14007,13089,918,41,7270717,0.180023511,0.01262599
23316,Paraguay,PRY,18/3/2021,14545,13322,1223,37,7270717,0.183228147,0.0168209
23317,Paraguay,PRY,19/3/2021,14785,13407,1378,34,7270717,0.18439722,0.018952739
23318,Paraguay,PRY,20/3/2021,14790,13412,1378,32,7270717,0.184465989,0.018952739
23319,Paraguay,PRY,21/3/2021,14793,13415,1378,42,7270717,0.18450725,0.018952739
23320,Paraguay,PRY,22/3/2021,14821,13418,1403,33,7270717,0.184548512,0.019296584
23321,Paraguay,PRY,23/3/2021,19062,17553,1509,35,7270717,0.241420482,0.020754487
23322,Paraguay,PRY,24/3/2021,24815,23226,1589,39,7270717,0.319445799,0.021854791
23323,Paraguay,PRY,25/3/2021,30791,29167,1624,49,7270717,0.401157135,0.022336174
23324,Paraguay,PRY,26/3/2021,35917,34261,1656,51,7270717,0.471219001,0.022776296
23325,Paraguay,PRY,27/3/2021,38279,36623,1656,41,7270717,0.50370548,0.022776296
23326,Paraguay,PRY,28/3/2021,39227,37571,1656,48,7270717,0.516744085,0.022776296
23327,Paraguay,PRY,29/3/2021,42575,40837,1738,45,7270717,0.561664001,0.023904107
23328,Paraguay,PRY,30/3/2021,44982,43203,1779,60,7270717,0.594205496,0.024468013
23329,Paraguay,PRY,31/3/2021,46348,44527,1821,50,7270717,0.612415529,0.025045673
23330,Paraguay,PRY,1/4/2021,46419,44597,1822,48,7270717,0.613378295,0.025059427
23331,Paraguay,PRY,3/4/2021,46728,44905,1823,44,7270717,0.617614466,0.025073181
23332,Paraguay,PRY,4/4/2021,46731,44908,1823,44,7270717,0.617655728,0.025073181
23333,Paraguay,PRY,5/4/2021,47292,45449,1843,50,7270717,0.625096534,0.025348257
23334,Paraguay,PRY,6/4/2021,47970,46034,1936,55,7270717,0.633142509,0.02662736
23335,Paraguay,PRY,7/4/2021,49365,46576,2789,64,7270717,0.640597069,0.038359353
23336,Paraguay,PRY,8/4/2021,51527,47276,4251,59,7270717,0.65022473,0.058467411
23337,Paraguay,PRY,9/4/2021,53967,47506,6461,62,7270717,0.653388105,0.088863313
23338,Paraguay,PRY,10/4/2021,56053,48493,7560,60,7270717,0.666963107,0.103978741
23339,Paraguay,PRY,11/4/2021,57754,49786,7968,54,7270717,0.684746773,0.109590292
23340,Paraguay,PRY,12/4/2021,62422,52974,9448,51,7270717,0.728593892,0.129945919
23341,Paraguay,PRY,13/4/2021,70770,60494,10276,78,7270717,0.832022481,0.141334067
23342,Paraguay,PRY,14/4/2021,78722,67849,10873,62,7270717,0.933181693,0.149545086
23343,Paraguay,PRY,15/4/2021,85894,74599,11295,89,7270717,1.026019855,0.15534919
23344,Paraguay,PRY,16/4/2021,91464,79757,11707,62,7270717,1.096961964,0.161015757
23345,Paraguay,PRY,17/4/2021,92691,80943,11748,70,7270717,1.113273973,0.161579663
23346,Paraguay,PRY,18/4/2021,93056,81292,11764,67,7270717,1.11807405,0.161799723
23347,Paraguay,PRY,19/4/2021,95615,83706,11909,74,7270717,1.151275727,0.163794025
23348,Paraguay,PRY,20/4/2021,97806,85804,12002,62,7270717,1.180131203,0.165073128
23349,Paraguay,PRY,21/4/2021,99599,87519,12080,71,7270717,1.203718973,0.166145925
23350,Paraguay,PRY,22/4/2021,101290,89140,12150,86,7270717,1.226013886,0.167108691
23351,Paraguay,PRY,23/4/2021,102677,90452,12225,91,7270717,1.244058873,0.168140226
23352,Paraguay,PRY,24/4/2021,102933,90665,12268,72,7270717,1.246988433,0.16873164
23353,Paraguay,PRY,25/4/2021,103070,90788,12282,82,7270717,1.248680151,0.168924193
23354,Paraguay,PRY,26/4/2021,104139,91798,12341,87,7270717,1.262571491,0.169735667
23355,Paraguay,PRY,27/4/2021,109255,96876,12379,98,7270717,1.332413296,0.170258312
23356,Paraguay,PRY,28/4/2021,116585,104157,12428,102,7270717,1.432554726,0.170932248
23357,Paraguay,PRY,29/4/2021,126375,113900,12475,92,7270717,1.566558016,0.171578676
23358,Paraguay,PRY,30/4/2021,134680,122149,12531,102,7270717,1.680013127,0.172348889
23359,Paraguay,PRY,1/5/2021,135374,122837,12537,106,7270717,1.689475742,0.172431412
23360,Paraguay,PRY,2/5/2021,135915,123367,12548,83,7270717,1.696765257,0.172582704
23361,Paraguay,PRY,3/5/2021,143597,130891,12706,91,7270717,1.800248861,0.174755805
23362,Paraguay,PRY,4/5/2021,151011,138000,13011,96,7270717,1.898024638,0.178950714
23363,Paraguay,PRY,5/5/2021,158538,145155,13383,81,7270717,1.996433089,0.184067128
23364,Paraguay,PRY,6/5/2021,164978,151266,13712,69,7270717,2.080482571,0.188592129
23365,Paraguay,PRY,7/5/2021,170832,156682,14150,76,7270717,2.154973162,0.194616294
23366,Paraguay,PRY,8/5/2021,171954,157524,14430,85,7270717,2.166553863,0.198467359
23367,Paraguay,PRY,9/5/2021,172797,158125,14672,91,7270717,2.174819897,0.201795779
23368,Paraguay,PRY,10/5/2021,184880,167888,16992,76,7270717,2.309098264,0.233704599
23369,Paraguay,PRY,11/5/2021,199199,178491,20708,80,7270717,2.454929823,0.284813726
23370,Paraguay,PRY,12/5/2021,214439,189578,24861,79,7270717,2.607418223,0.341933265
23371,Paraguay,PRY,13/5/2021,232673,202016,30657,75,7270717,2.778488009,0.421650299
23372,Paraguay,PRY,14/5/2021,242213,210050,32163,74,7270717,2.888986052,0.442363525
23373,Paraguay,PRY,15/5/2021,244012,211543,32469,69,7270717,2.909520478,0.446572188
23374,Paraguay,PRY,16/5/2021,246156,213284,32872,55,7270717,2.933465847,0.45211497
23375,Paraguay,PRY,17/5/2021,258364,218439,39925,52,7270717,3.004366695,0.549120534
23376,Paraguay,PRY,18/5/2021,279316,233904,45412,62,7270717,3.217069238,0.624587644
23377,Paraguay,PRY,19/5/2021,299231,248488,50743,96,7270717,3.417654682,0.697909161
23378,Paraguay,PRY,20/5/2021,318803,263215,55588,110,7270717,3.62020692,0.76454633
23379,Paraguay,PRY,21/5/2021,335822,275830,59992,112,7270717,3.793711129,0.825118073
23380,Paraguay,PRY,22/5/2021,344560,283602,60958,98,7270717,3.900605676,0.838404245
23381,Paraguay,PRY,23/5/2021,344679,283654,61025,103,7270717,3.901320874,0.83932575
23382,Paraguay,PRY,24/5/2021,353582,287675,65907,120,7270717,3.956624911,0.90647181
23383,Paraguay,PRY,25/5/2021,364261,294151,70110,125,7270717,4.045694531,0.964279039
23384,Paraguay,PRY,26/5/2021,379957,305812,74145,114,7270717,4.206077612,1.019775629
23385,Paraguay,PRY,27/5/2021,398806,320259,78547,117,7270717,4.404778786,1.080319864
23386,Paraguay,PRY,28/5/2021,414365,330058,84307,110,7270717,4.539552289,1.159541762
23387,Paraguay,PRY,29/5/2021,417613,332235,85378,99,7270717,4.569494315,1.174272083
23388,Paraguay,PRY,30/5/2021,418574,332938,85636,92,7270717,4.579163238,1.177820564
23389,Paraguay,PRY,31/5/2021,436936,346729,90207,95,7270717,4.768841918,1.240689192
23390,Paraguay,PRY,1/6/2021,453294,360295,92999,96,7270717,4.955425992,1.279089806
23391,Paraguay,PRY,2/6/2021,468574,373592,94982,103,7270717,5.138310293,1.306363595
23392,Paraguay,PRY,3/6/2021,484707,386347,98360,107,7270717,5.313740034,1.352823937
23393,Paraguay,PRY,4/6/2021,500838,398836,102002,103,7270717,5.485511264,1.402915283
23394,Paraguay,PRY,5/6/2021,506340,403710,102630,102,7270717,5.552547293,1.411552671
23395,Paraguay,PRY,6/6/2021,507894,405089,102805,111,7270717,5.571513786,1.413959586
23396,Paraguay,PRY,7/6/2021,523447,416263,107184,130,7270717,5.725198767,1.474187484
23397,Paraguay,PRY,8/6/2021,536151,426608,109543,135,7270717,5.867481845,1.506632702
23398,Paraguay,PRY,9/6/2021,548438,437075,111363,131,7270717,6.011442888,1.531664621
23399,Paraguay,PRY,10/6/2021,563565,447697,115868,140,7270717,6.15753577,1.593625498
23400,Paraguay,PRY,11/6/2021,579647,458631,121016,133,7270717,6.307919838,1.664430069
23401,Paraguay,PRY,12/6/2021,603497,482316,121181,134,7270717,6.633678632,1.666699447
23402,Paraguay,PRY,13/6/2021,629791,508483,121308,149,7270717,6.993574361,1.668446179
23403,Paraguay,PRY,14/6/2021,657479,531792,125687,138,7270717,7.314161726,1.728674077
23404,Paraguay,PRY,15/6/2021,681847,554310,127537,135,7270717,7.623869833,1.75411861
23405,Paraguay,PRY,16/6/2021,702008,573008,129000,120,7270717,7.881038418,1.774240422
23406,Paraguay,PRY,17/6/2021,730179,599615,130564,115,7270717,8.24698582,1.795751368
23407,Paraguay,PRY,18/6/2021,751509,617542,133967,112,7270717,8.493550223,1.842555555
23408,Paraguay,PRY,19/6/2021,756172,622180,133992,113,7270717,8.557340356,1.8428994
23409,Paraguay,PRY,20/6/2021,757066,623063,134003,117,7270717,8.569484963,1.843050692
23410,Paraguay,PRY,21/6/2021,783408,646521,136887,110,7270717,8.892121644,1.882716656
23411,Paraguay,PRY,22/6/2021,809524,671003,138521,112,7270717,9.228842217,1.905190368
23412,Paraguay,PRY,23/6/2021,836174,696866,139308,110,7270717,9.584556791,1.91601461
23413,Paraguay,PRY,24/6/2021,848192,699873,148319,106,7270717,9.625914473,2.039950118
23414,Paraguay,PRY,25/6/2021,865093,700656,164437,124,7270717,9.6366837,2.261633894
23415,Paraguay,PRY,26/6/2021,871066,706492,164574,113,7270717,9.716950887,2.263518165
23416,Paraguay,PRY,27/6/2021,873949,709332,164617,129,7270717,9.756011684,2.264109578
